MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, callers, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, callees, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees #parameters, parameters, # Parameter T, # Parameter N, # Parameter EMajorityParameter ,AtLeast1NParameterPredictionAtLeast1TParameterPrediction, AllNParameterPrediction, AllTParameterPrediction
292,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.setEngine,6,R5,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-,T,null,T,null,T
292,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.setEngine,7,R6,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-,T,null,T,null,T
292,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.setEngine,8,R7,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,N,N,0,1,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,2,Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-Parameter [parameterName=ChessEngine engine/ ParameterType=[classid=23/ classname=de.java_chess.javaChess.engine.ChessEngine]/ OwnerClass=[classid=34/ classname=de.java_chess.javaChess.engine.permanent_brain.PermanentBrain]/ isReturn=0]-,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,1,R0,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,3,0,0,2,2,0,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,2,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,2,R1,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,N,N,0,1,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,1,2,0,2,1,1,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,1,1,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,3,R2,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,N,N,0,1,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,0,3,0,2,0,2,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,4,R3,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,3,0,0,2,2,0,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,2,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,5,R4,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,3,0,0,2,2,0,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,1,1,0,2,1,1,0,null,T,null,T,null,N,null,N,null,T,T,T,T,null,null,null,null,null,T,null,T,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,6,R5,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,3,0,0,2,2,0,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,2,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,7,R6,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,T,T,1,0,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,3,0,0,2,2,0,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,2,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,3,0,0,2,0,0,0,,null,null,null,null,null
294,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain.stopComputation,8,R7,34,de.java_chess.javaChess.engine.permanent_brain.PermanentBrain,N,N,0,1,0,3,147: methodname=stopPermanentBrain()]-288: methodname=getPlyForUserPly(de.java_chess.javaChess.ply.Ply)]-293: methodname=startComputation()]-,0,3,0,2,0,2,0,2,191: methodname=setSearchStop(boolean)]-8: methodname=getEngine()]-,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,0,2,0,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,1,R0,51,de.java_chess.javaChess.game.GameImpl,N,N,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,1,R0,50,de.java_chess.javaChess.game.Game,N,N,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,2,R1,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,3,R2,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,4,R3,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,5,R4,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,6,R5,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,7,R6,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,2,0,1,3,2,0,1,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
373,de.java_chess.javaChess.game.GameImpl.-init-,8,R7,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,373: methodname=-init-]-727: methodname=-init-]-564: methodname=getSource]-,0,2,1,3,0,2,1,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,0,,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,1,R0,51,de.java_chess.javaChess.game.GameImpl,N,N,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,1,R0,50,de.java_chess.javaChess.game.Game,N,N,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,2,R1,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,1,2,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,2,R1,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,1,2,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,3,R2,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,3,R2,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,4,R3,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,1,2,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,4,R3,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,1,2,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,5,R4,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,5,R4,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,6,R5,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,6,R5,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,7,R6,51,de.java_chess.javaChess.game.GameImpl,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,7,R6,50,de.java_chess.javaChess.game.Game,T,T,1,0,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,3,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,T,null,T,null,T
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,8,R7,51,de.java_chess.javaChess.game.GameImpl,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
378,de.java_chess.javaChess.game.GameImpl.hasBeenMoved,8,R7,50,de.java_chess.javaChess.game.Game,N,N,0,1,0,0,,0,0,0,0,0,0,0,3,587: methodname=getSquareIndex]-378: methodname=hasBeenMoved]-375: methodname=getLastGameStatus]-,0,3,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,3,0,2,Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-Parameter [parameterName=Position position/ ParameterType=[classid=79/ classname=de.java_chess.javaChess.position.Position]/ OwnerClass=[classid=51/ classname=de.java_chess.javaChess.game.GameImpl]/ isReturn=0]-,null,null,null,null,null
